nr,x1_izolat_g,x2_pasta_g,x3_syrop_g,x4_quinoa_g,koszt_PLN,bialko_g,tluszcz_g,spelnia_ograniczenia
7931,17.2577,36.6639,24.6078,21.4706,710.2297,27.7038,19.6202,1
7932,29.79,37.9128,17.4983,14.7989,888.8369,38.3611,19.8443,1
7933,28.7018,21.8822,29.0935,20.3225,832.4327,34.1473,12.1605,1
7934,32.4649,27.1053,29.1936,11.2362,881.7837,37.5678,14.2268,1
7935,28.1639,18.6002,34.0015,19.2345,809.3439,32.6904,10.4542,1
7936,31.3876,21.0502,27.3877,20.1746,870.7065,36.3358,11.7356,1
7937,22.5087,21.2346,34.0652,22.1915,739.7803,28.6733,11.9488,1
7938,33.4754,28.6886,32.6957,5.1403,884.7,38.0197,14.6527,1
7939,21.8734,38.2129,33.3668,6.5469,742.4239,30.1559,19.4993,1
7940,25.7308,39.1845,22.2883,12.7963,824.3628,34.7454,20.36,0
7941,37.4583,16.8837,24.2387,21.4193,953.9541,40.9321,9.727,1
7942,37.8316,16.9751,27.8724,17.321,947.7654,40.7171,9.5268,1
7943,33.6566,25.6743,26.8912,13.7779,902.8711,38.6384,13.6638,1
7944,26.6846,36.02,29.0959,8.1994,814.2797,34.1691,18.502,1
7945,38.7207,24.4997,22.2813,14.4982,979.4152,43.0034,13.1198,1
7946,34.9957,18.4969,29.4352,17.0722,908.3891,38.5105,10.2728,1
7947,30.202,28.6277,26.5829,14.5874,862.0902,36.381,15.1891,1
7948,31.3289,27.7419,30.7639,10.1652,863.1902,36.5546,14.4809,1
7949,24.0105,34.141,28.6863,13.1623,781.1429,31.9874,17.8602,1
7950,32.2761,31.4785,22.4196,13.8257,901.9319,38.8537,16.5688,1
7951,29.8655,27.6861,30.9895,11.4589,844.1926,35.4047,14.5306,1
7952,34.4386,37.6866,22.4909,5.3839,931.8535,41.1702,19.1663,1
7953,18.4024,34.4364,26.9037,20.2574,716.5373,28.0073,18.4337,1
7954,19.6409,33.9046,24.729,21.7256,738.2759,29.1945,18.2558,1
7955,32.0034,25.5426,29.1616,13.2924,875.3294,37.0497,13.5688,1
7956,29.7292,37.4201,23.7639,9.0867,869.034,37.3835,19.2553,1
7957,32.8459,37.5198,16.989,12.6453,928.3665,40.7116,19.5186,1
7958,24.6066,38.4861,22.9726,13.9346,807.9082,33.7184,20.0791,0
7959,18.839,38.8195,21.6688,20.6727,739.8902,29.5541,20.6501,0
7960,33.3943,36.9301,20.5966,9.079,924.1035,40.5584,19.0098,1
7961,25.7834,33.5969,24.0602,16.5596,816.9096,33.9226,17.792,1
7962,33.3121,23.0495,20.6853,22.9531,915.8701,38.9567,12.9019,1
7963,17.763,38.4045,19.9918,23.8407,731.2646,28.9255,20.6327,0
7964,36.729,16.9398,30.5651,15.7662,925.8865,39.4983,9.4158,1
7965,29.39,19.5823,28.6735,22.3542,841.1458,34.4762,11.1324,1
7966,20.0607,26.4674,32.9876,20.4842,715.0301,27.5393,14.4628,1
7967,39.4209,18.0601,32.3763,10.1426,954.6628,41.4138,9.6386,1
7968,36.7809,25.6756,15.846,21.6975,975.0611,42.5594,14.1396,1
7969,21.3892,32.2989,28.3796,17.9323,748.3758,29.8355,17.2254,1
7970,27.2905,22.5277,29.6261,20.5557,813.5166,33.0712,12.4972,1
7971,17.1717,34.7662,33.0395,15.0227,682.9106,26.2492,18.2844,1
7972,29.7458,31.5268,23.9482,14.7793,865.7415,36.722,16.6501,1
7973,29.8803,24.868,24.8094,20.4424,861.5092,35.9712,13.6605,1
7974,24.918,38.1313,15.8839,21.0668,832.8892,34.9084,20.3297,0
7975,30.676,31.7788,19.5132,18.032,890.7999,38.0776,16.9713,1
7976,24.357,24.2741,28.4134,22.9555,781.3598,31.2036,13.5144,1
7977,36.88,27.5214,20.363,15.2356,963.6719,42.2053,14.6748,1
7978,25.065,30.875,28.1004,15.9597,794.4482,32.5116,16.3951,1
7979,29.5736,30.9772,17.2576,22.1917,883.3852,37.4673,16.8201,1
7980,36.161,28.37,30.4255,5.0435,924.9209,40.3435,14.4876,1
7981,34.4899,24.4854,17.9319,23.0929,939.5703,40.3952,13.6283,1
7982,19.1055,38.5929,25.079,17.2226,732.8776,29.2543,20.3298,0
7983,26.2075,26.076,30.2119,17.5046,799.9963,32.5564,14.0883,1
7984,38.5861,18.3857,20.2598,22.7685,980.74,42.5115,10.5589,1
7985,22.8225,29.7313,31.9771,15.469,754.216,30.1388,15.7938,1
7986,35.4204,26.0501,28.2099,10.3196,921.1508,39.8357,13.6442,1
7987,37.8077,18.1419,19.3957,24.6547,973.4803,42.0141,10.5502,1
7988,32.7462,34.7394,23.5351,8.9793,906.0913,39.4135,17.9085,1
7989,28.3555,28.0995,29.6756,13.8694,829.4666,34.4865,14.8819,1
7990,23.1605,21.4259,34.6586,20.755,746.2432,29.1066,11.9583,1
7991,13.4799,39.4512,34.7308,12.3381,634.0325,23.7221,20.4659,0
7992,35.7956,31.7246,25.9035,6.5763,935.5971,41.0679,16.2569,1
7993,23.6846,36.9154,28.491,10.9091,779.0416,32.0722,19.1122,1
7994,32.3248,32.2249,25.28,10.1704,894.3325,38.5724,16.7227,1
7995,12.0047,34.7402,30.0744,23.1807,627.2062,22.7346,18.7609,0
7996,32.4082,29.5823,25.5749,12.4346,893.1694,38.3038,15.5372,1
7997,25.6143,20.5764,33.0503,20.759,781.3161,31.1032,11.5337,1
7998,20.3305,22.6457,33.2495,23.7743,715.706,27.2873,12.7493,1
7999,32.4826,28.3191,16.1561,23.0422,921.7237,39.54,15.5421,1
8000,18.2445,31.1195,27.1954,23.4406,712.03,27.4816,16.9662,1
8001,32.4913,16.2549,34.0387,17.215,862.1531,35.716,9.1603,1
8002,26.2533,22.7333,31.1801,19.8334,795.9923,32.0879,12.5566,1
8003,29.9673,30.1546,33.8358,6.0424,838.1608,35.3551,15.4399,1
8004,30.8161,28.2542,33.7864,7.1433,847.9694,35.7981,14.5557,1
8005,26.5819,29.387,26.915,17.1161,816.2219,33.6667,15.7205,1
8006,14.0195,35.7319,27.5109,22.7377,660.5774,24.7338,19.2302,0
8007,30.4324,34.7209,20.8643,13.9824,885.1724,38.0269,18.1994,1
8008,38.7752,17.6936,20.5436,22.9876,981.906,42.5393,10.2261,1
8009,30.2922,35.2849,28.0744,6.3485,862.0713,36.973,18.0234,1
8010,25.0777,33.8447,17.285,23.7927,828.5382,34.362,18.3499,1
8011,21.3823,32.7122,27.562,18.3435,750.9489,29.9902,17.4567,1
8012,18.4749,27.2296,30.0072,24.2883,704.53,26.8352,15.0721,1
8013,25.6559,34.6654,25.7054,13.9733,810.9154,33.7129,18.1711,1
8014,36.8769,29.8637,26.5277,6.7317,946.3104,41.5976,15.3357,1
8015,23.2981,21.2569,31.0931,24.3519,758.5747,29.6917,12.0896,1
8016,30.4393,39.4976,19.3885,10.6746,892.0747,38.7642,20.3893,0
8017,19.4154,37.0881,26.0794,17.417,732.9988,29.1843,19.5891,1
8018,16.823,24.3078,34.8081,24.0611,668.0171,24.5862,13.5976,0
8019,34.8551,26.7404,33.1468,5.2577,899.6191,38.7908,13.6857,1
8020,14.8383,33.3203,32.0397,19.8016,656.0196,24.4568,17.8483,0
8021,38.685,16.3669,27.2176,17.7305,960.0935,41.3905,9.2473,1
8022,23.1242,37.3102,27.764,11.8016,774.415,31.7915,19.3632,1
8023,28.1505,28.3245,25.7644,17.7606,838.7506,34.9031,15.2279,1
8024,28.7122,38.7061,15.5797,17.002,881.517,37.8978,20.3732,0
8025,23.9108,29.6289,29.9455,16.5148,773.8626,31.239,15.8054,1
8026,37.5815,26.3564,19.2081,16.8539,975.3229,42.772,14.1895,1
8027,29.2669,26.2986,26.3624,18.072,849.8983,35.445,14.2336,1
8028,38.9107,34.1956,15.8607,11.0329,1005.8993,45.1131,17.7598,1
8029,34.7832,28.2511,27.9279,9.0379,915.1315,39.6329,14.6678,1
8030,18.9533,32.2481,31.2109,17.5877,709.4071,27.5822,17.1793,1
8031,28.2376,24.0921,30.0156,17.6547,824.9692,33.9085,13.1053,1
8032,20.7218,37.6535,21.7583,19.8664,762.5745,30.8443,20.0187,0
8033,38.3986,18.1978,28.309,15.0945,954.1548,41.2215,10.0046,1
8034,23.3104,20.8373,34.2322,21.62,749.1023,29.2155,11.7159,1
8035,23.6655,32.4546,30.6524,13.2275,770.0889,31.2645,17.0209,1
8036,32.336,25.9269,16.8611,24.876,916.5802,39.0668,14.456,1
8037,37.5124,25.1174,15.6364,21.7339,984.5542,43.0832,13.8627,1
8038,30.366,23.2558,32.2946,14.0836,844.319,35.115,12.4729,1
8039,22.657,35.9511,28.6955,12.6965,765.1016,31.1566,18.7373,1
8040,24.839,33.0908,30.7913,11.2789,784.6588,32.2068,17.2221,1
8041,17.4215,30.3225,29.8618,22.3942,693.3451,26.3952,16.5049,1
8042,39.0701,24.7547,30.2338,5.9413,960.0521,42.1836,12.7338,1
8043,34.1717,30.245,29.3833,6.2001,904.1184,39.1837,15.4945,1
8044,28.7569,24.3504,32.3812,14.5115,824.4924,34.0004,13.0459,1
8045,28.0424,24.9506,26.4142,20.5927,833.7633,34.3588,13.7109,1
8046,31.0556,32.4531,29.2347,7.2567,866.717,37.0792,16.6619,1
8047,25.1999,25.8878,29.7633,19.149,788.6527,31.8327,14.0928,1
8048,36.5814,18.9499,26.6727,17.7961,936.7247,40.1522,10.5427,1
8049,38.9009,19.4771,18.389,23.233,990.8329,43.1327,11.1325,1
8050,21.3766,31.2154,30.2033,17.2046,742.2058,29.4515,16.64,1
8051,38.9644,27.6354,23.0932,10.307,981.5931,43.4198,14.4361,1
8052,27.8835,28.5489,29.2201,14.3474,825.1585,34.2411,15.1353,1
8053,20.0359,34.7778,30.0318,15.1546,727.7425,28.8484,18.2982,1
8054,19.1012,36.6595,27.5749,16.6644,724.3701,28.689,19.3296,1
8055,34.5343,17.7614,34.3953,13.3089,887.3741,37.3845,9.6793,1
8056,25.3172,36.4364,21.8875,16.359,819.0202,34.1848,19.1997,1
8057,27.6368,23.257,28.3734,20.7328,821.9687,33.59,12.8725,1
8058,19.2318,36.0457,26.6575,18.065,728.4478,28.8491,19.1068,1
8059,30.5225,32.5868,29.5094,7.3813,859.297,36.6504,16.7363,1
8060,23.9655,28.6719,29.5831,17.7796,775.1551,31.226,15.4027,1
8061,22.67,31.0457,30.6862,15.5981,756.8399,30.3482,16.4587,1
8062,27.5623,21.6904,34.2818,16.4655,802.529,32.5339,11.8331,1
8063,29.8644,24.2975,22.7948,23.0433,867.0693,36.1784,13.5314,1
8064,29.7444,30.9591,32.4061,6.8904,840.0656,35.4743,15.893,1
8065,34.288,32.1389,20.8905,12.6826,931.9982,40.6695,16.8304,1
8066,14.5224,32.4303,32.552,20.4953,650.0895,24.0471,17.4448,0
8067,26.5247,28.3074,25.5327,19.6352,819.1139,33.698,15.3318,1
8068,18.4219,39.8898,30.9289,10.7594,707.4318,28.0585,20.5905,0
8069,32.981,27.2558,33.3344,6.4288,875.8876,37.3969,14.0136,1
8070,31.006,34.8799,28.0631,6.051,870.8255,37.4725,17.803,1
8071,11.4906,38.2507,32.0927,18.166,616.4798,22.4475,20.2153,0
8072,33.1371,20.6383,34.6979,11.5267,870.4394,36.5967,11.0107,1
8073,33.3942,39.0854,16.7795,10.7408,936.6321,41.3299,20.1872,0
8074,22.0071,34.8451,19.4101,23.7377,784.2804,31.8409,18.8468,1
8075,22.1538,36.8506,28.8747,12.121,758.7235,30.848,19.1525,1
8076,37.1143,35.4856,19.5227,7.8774,973.1041,43.3771,18.2154,1
8077,19.2618,37.6673,24.4109,18.6599,736.3739,29.3649,19.9533,1
8078,27.5297,25.7317,30.9406,15.7979,814.1655,33.4214,13.8137,1
8079,32.5395,32.5419,20.0983,14.8203,912.7195,39.4958,17.1602,1
8080,22.6863,28.2054,30.3104,18.798,756.7497,30.1007,15.2306,1
8081,30.5101,15.017,33.1017,21.3712,839.5801,34.2053,8.7908,1
8082,13.0052,38.4304,28.9601,19.6043,644.8997,24.0569,20.3915,0
8083,23.8365,22.0475,34.4921,19.6239,755.5035,29.7121,12.2012,1
8084,29.5207,20.652,30.2409,19.5864,838.6114,34.4737,11.5012,1
8085,22.845,37.1728,34.2049,5.7773,751.5341,30.6625,18.933,1
8086,37.0893,15.1245,27.8626,19.9237,937.5903,39.9508,8.7576,1
8087,25.2264,38.0532,28.5266,8.1937,798.777,33.3642,19.5182,1
8088,39.3975,27.6555,20.4051,12.542,995.0811,44.1275,14.5803,1
8089,19.3546,36.5261,23.8576,20.2617,738.6232,29.3873,19.4787,1
8090,15.0563,32.7552,32.0553,20.1333,658.4149,24.5581,17.5856,0
8091,13.4254,36.7339,33.1554,16.6853,636.7188,23.6023,19.3681,0
8092,29.7658,19.4523,26.6232,24.1588,851.9284,35.0345,11.1757,1
8093,27.1241,28.726,20.5355,23.6144,841.8082,34.8992,15.7799,1
8094,34.4682,23.8785,34.0912,7.5621,890.5179,38.0497,12.393,1
8095,25.8496,27.8803,22.4873,23.7828,819.5985,33.5643,15.3671,1
8096,26.9891,24.2819,27.1712,21.5577,817.991,33.3788,13.4344,1
8097,21.0629,37.5819,21.489,19.8662,767.6105,31.1334,19.9829,1
8098,34.894,19.9958,33.8808,11.2294,894.5304,37.9757,10.6717,1
8099,22.7989,31.8229,27.5274,17.8508,768.3152,30.9738,16.9825,1
8100,39.7826,27.9685,22.0561,10.1928,995.0981,44.2234,14.5958,1
8101,30.5308,26.5951,33.9191,8.955,843.175,35.3802,13.8349,1
8102,26.0845,38.1401,29.4704,6.3051,806.715,33.8938,19.4484,1
8103,35.5901,31.759,23.0478,9.603,941.6124,41.3153,16.4557,1
8104,24.5346,25.9162,32.0298,17.5195,773.551,31.0129,14.0093,1
8105,35.0158,26.9374,23.5751,14.4717,930.4403,40.2746,14.337,1
8106,24.2234,36.1519,25.1406,14.4841,795.4467,32.8668,18.945,1
8107,23.1874,36.9593,21.8566,17.9967,792.7521,32.628,19.5595,1
8108,34.1505,20.4898,22.3488,23.0109,920.0801,39.0794,11.6256,1
8109,34.7983,25.5954,32.3428,7.2634,900.7483,38.7342,13.2335,1
8110,11.3913,34.8792,33.6634,20.0661,608.8412,21.7813,18.6436,0
8111,15.2104,35.0138,26.338,23.4378,678.6234,25.7241,18.9132,1
8112,20.8824,39.2324,18.191,21.6942,776.0737,31.6395,20.9178,0
8113,27.5567,39.4422,21.6206,11.3805,849.3187,36.2549,20.4039,0
8114,38.1875,17.934,33.4831,10.3954,935.8614,40.3076,9.5907,1
8115,23.527,27.3492,25.599,23.5249,780.9654,31.3051,15.0861,1
8116,24.9107,31.427,30.3315,13.3308,786.1032,32.1427,16.5133,1
8117,20.3521,24.7386,33.3884,21.5209,716.6059,27.5145,13.6606,1
8118,25.5703,31.2959,29.2828,13.851,797.4277,32.7764,16.479,1
8119,39.275,32.1119,15.8411,12.772,1009.4704,45.1636,16.8223,1
8120,21.5369,28.6562,29.3431,20.4638,745.5104,29.4122,15.5559,1
8121,24.4908,32.108,31.6681,11.7331,777.1843,31.7113,16.758,1
8122,21.1578,26.6163,34.2877,17.9382,724.9175,28.2074,14.3844,1
8123,39.1731,17.8414,19.3169,23.6686,990.6333,43.0297,10.3408,1
8124,35.5835,19.3166,23.6245,21.4755,933.5779,39.8608,10.9468,1
8125,38.3648,36.0049,20.0804,5.55,987.3214,44.3065,18.3354,1
8126,39.9064,20.4524,28.8202,10.8209,972.5961,42.5438,10.8755,1
8127,17.9764,39.5208,26.2139,16.289,715.8234,28.3394,20.7377,0
8128,28.1301,18.6715,31.3799,21.8184,816.8225,33.0396,10.6449,1
8129,38.2428,27.8846,15.7499,18.1227,994.7272,43.9268,15.0297,1
8130,19.8985,30.9963,32.6786,16.4266,716.1941,27.9575,16.4838,1
8131,34.6218,23.1636,29.2509,12.9637,906.602,38.7655,12.3596,1
8132,29.3428,28.0762,27.0362,15.5448,849.714,35.6038,14.9708,1
8133,32.0695,22.0901,33.3641,12.4764,861.8209,36.1317,11.7936,1
8134,31.5104,17.3595,31.8829,19.2472,856.9112,35.3938,9.8346,1
8135,38.6844,18.8713,19.4896,22.9547,984.5221,42.7475,10.8129,1
8136,31.4704,27.8334,27.1287,13.5675,875.9102,37.1811,14.7308,1
8137,16.8111,39.4005,32.5577,11.2306,682.1654,26.5524,20.3741,0
8138,30.7424,24.5561,33.0307,11.6708,847.4654,35.4411,12.9783,1
8139,36.0738,18.3486,24.4306,21.147,936.8044,40.0141,10.4431,1
8140,31.4445,35.5653,27.7337,5.2564,877.6382,37.9273,18.098,1
8141,36.6366,33.4209,18.7229,11.2196,968.4989,42.8989,17.3836,1
8142,27.56,28.1684,21.2107,23.0609,844.9527,35.0747,15.4678,1
8143,36.785,18.5605,34.2723,10.3822,916.2754,39.2001,9.9032,1
8144,15.4927,33.757,31.911,18.8393,664.8041,25.0202,18.0089,1
8145,20.665,37.7254,16.9492,24.6604,776.3281,31.4823,20.3423,0
8146,28.5791,37.1352,17.2723,17.0135,873.9891,37.3868,19.5884,1
8147,18.3675,31.0417,29.389,21.2018,706.9472,27.2594,16.793,1
8148,18.4111,37.1866,21.6716,22.7307,733.7178,29.049,19.9571,1
8149,22.0611,34.9307,33.556,9.4523,742.561,29.911,18.0325,1
8150,25.074,32.7049,33.8338,8.3873,778.2756,31.917,16.8557,1
8151,25.5768,37.2044,18.925,18.2938,831.5368,34.8813,19.6998,1
8152,37.7828,27.3764,24.7227,10.1181,961.8053,42.2652,14.2953,1
8153,26.6149,22.7114,27.6132,23.0606,811.2019,32.8597,12.7393,1
8154,27.1096,27.1871,33.2893,12.414,802.5956,32.9334,14.3384,1
8155,18.9033,30.241,28.8437,22.0119,714.8808,27.6549,16.4412,1
8156,27.9089,32.1559,15.5161,24.4191,868.3905,36.5756,17.5431,1
8157,15.6724,35.0995,25.8893,23.3388,685.7866,26.1475,18.9501,1
8158,33.4331,28.9037,31.7717,5.8914,887.0509,38.1406,14.8053,1
8159,28.7596,27.6002,18.6888,24.9515,867.2281,36.2769,15.2972,1
8160,18.9093,32.1239,33.7295,15.2373,701.2394,27.1826,16.9762,1
8161,34.3593,16.116,31.8669,17.6578,891.9487,37.4245,9.1175,1
8162,34.8839,23.7492,25.412,15.9549,921.6874,39.5665,12.8319,1
8163,18.561,29.2996,30.8634,21.2761,704.0716,27.0084,15.9264,1
8164,28.5347,27.978,24.5246,18.9627,847.0996,35.3305,15.1267,1
8165,37.7115,22.697,20.5572,19.0343,971.0705,42.2794,12.4906,1
8166,25.5493,23.1186,33.9465,17.3856,779.0864,31.208,12.6024,1
8167,16.7018,27.9162,32.3738,23.0082,675.6095,25.2318,15.3386,1
8168,38.3825,31.2363,15.4898,14.8913,998.9305,44.4382,16.5116,1
8169,21.1262,36.8407,20.0637,21.9693,772.3069,31.2995,19.7385,1
8170,23.8444,30.9845,25.771,19.4002,786.234,31.9221,16.6562,1
8171,38.7075,37.4413,18.3689,5.4823,997.4584,44.9646,19.0496,1
8172,24.1625,31.5586,26.3002,17.9787,788.9104,32.1529,16.858,1
8173,17.2533,31.1583,31.4589,20.1294,686.869,26.1357,16.7869,1
8174,37.9615,23.622,30.3676,8.0489,945.2276,41.1977,12.2939,1
8175,20.4706,37.4596,30.2823,11.7875,733.7659,29.4387,19.437,1
8176,39.0149,26.5784,15.6727,18.734,1003.9575,44.3808,14.4132,1
8177,27.5718,22.456,27.5703,22.4019,823.1649,33.5649,12.5721,1
8178,35.5465,24.6507,20.613,19.1898,944.8183,40.8411,13.4767,1
8179,31.7256,26.9298,33.9239,7.4208,858.2628,36.3244,13.9101,1
8180,24.7661,34.3541,30.1939,10.686,786.1716,32.374,17.8182,1
8181,31.7349,32.0495,27.5933,8.6223,879.9307,37.7809,16.5421,1
8182,27.9788,36.3668,27.2818,8.3726,836.0725,35.4448,18.6857,1
8183,39.0029,35.0895,17.3419,8.5657,1003.0547,45.0741,18.0587,1
8184,24.791,38.6663,28.1401,8.4026,794.8009,33.1549,19.8373,1
8185,24.9422,36.6204,19.451,18.9865,821.7348,34.2612,19.4494,1
8186,38.7593,26.3594,18.8243,16.057,991.1977,43.7212,14.1431,1
8187,20.9706,22.8732,32.5987,23.5575,725.7726,27.8899,12.8501,1
8188,17.3646,31.5189,28.1799,22.9366,698.2774,26.719,17.1356,1
8189,29.6062,20.1508,33.8149,16.428,828.7085,33.9832,11.0611,1
8190,29.797,21.1024,26.5444,22.5562,853.3808,35.2508,11.9046,1
8191,31.8372,36.2655,26.8103,5.087,885.6663,38.432,18.438,1
8192,20.9067,38.7174,29.4531,10.9227,742.3336,30.0246,20.0141,0
8193,30.3887,21.5497,24.1327,23.9289,868.2358,36.0873,12.2106,1
8194,18.8919,25.9229,31.2918,23.8934,705.2354,26.8285,14.395,1
8195,14.3397,39.3452,32.5307,13.7843,651.3269,24.6719,20.4997,0
8196,37.7167,29.9721,26.9121,5.399,955.7091,42.194,15.31,1
8197,28.2108,26.7618,29.9874,15.0401,826.0532,34.1857,14.2833,1
8198,34.6706,30.608,27.9082,6.8133,914.9614,39.8094,15.7128,1
8199,26.7124,32.7604,33.4352,7.0919,799.9801,33.2242,16.8057,1
8200,14.1009,31.1072,32.3698,22.4221,644.7052,23.6067,16.8989,0
8201,33.5313,28.1937,27.5866,10.6883,900.4786,38.723,14.7382,1
8202,26.5528,37.375,29.9592,6.113,810.72,34.0971,19.0543,1
8203,27.8751,33.567,20.1167,18.4412,854.8725,36.0611,17.89,1
8204,36.3278,29.5067,17.4565,16.709,966.4811,42.4109,15.7559,1
8205,28.3505,39.6146,21.7816,10.2533,858.8441,36.8546,20.4225,0
8206,14.782,38.1728,33.661,13.3842,652.8779,24.7208,19.8894,0
8207,20.582,29.5365,34.842,15.0395,717.5178,28.0135,15.6706,1
8208,27.2458,19.4051,33.6717,19.6774,799.2595,32.1273,10.8832,1
8209,23.1283,36.8967,25.6117,14.3633,780.7166,32.0505,19.3102,1
8210,24.5338,29.033,32.292,14.1411,774.3134,31.3185,15.365,1
8211,33.6637,33.7305,26.8831,5.7226,907.0129,39.5312,17.2086,1
8212,18.0157,38.4224,27.9633,15.5986,710.5179,28.0036,20.1471,0
8213,27.5916,28.3075,27.486,16.6149,826.5913,34.2354,15.1506,1
8214,33.1676,35.0394,26.0482,5.7448,903.9702,39.415,17.8644,1
8215,27.2999,22.4605,28.155,22.0846,818.0137,33.2769,12.5553,1
8216,32.6343,15.0411,31.2103,21.1143,871.8182,36.0871,8.7874,1
8217,30.0856,17.4921,30.8664,21.5559,842.2168,34.4679,10.0394,1
8218,32.2686,32.7441,22.8303,12.157,901.2389,38.9298,17.1015,1
8219,23.3318,23.9132,29.3535,23.4015,765.5434,30.2531,13.3607,1
8220,32.7431,19.8539,24.3374,23.0656,896.2033,37.6614,11.3109,1
8221,27.1143,27.4356,22.3016,23.1484,835.7421,34.5026,15.1067,1
8222,18.1081,33.9234,24.4661,23.5024,719.9144,28.0685,18.3718,1
8223,28.4858,22.6793,25.8605,22.9744,839.8305,34.5235,12.7181,1
8224,20.605,37.8977,27.2756,14.2217,744.6849,30.01,19.8021,1
8225,39.0608,25.9174,20.6274,14.3943,989.3364,43.6493,13.8224,1
8226,31.9315,19.14,31.3439,17.5847,864.6824,35.9852,10.6251,1
8227,31.3872,35.7529,19.612,13.2479,901.3805,39.0414,18.6713,1
8228,37.5336,16.159,34.4706,11.8367,923.8376,39.4771,8.7897,1
8229,21.9294,33.7001,34.8741,9.4964,736.3451,29.491,17.4198,1
8230,39.7873,30.2335,24.7153,5.264,988.3116,44.1039,15.4326,1
8231,14.8186,37.9097,27.8552,19.4165,670.6219,25.5325,20.1199,0
8232,27.6483,24.7723,25.0124,22.567,832.952,34.2359,13.7402,1
8233,21.5794,34.2811,24.184,19.9555,764.3311,30.7855,18.3379,1
8234,34.7376,24.796,22.4625,18.0039,929.2309,39.9834,13.4782,1
8235,27.4272,33.8715,23.6862,15.015,838.7173,35.2545,17.8367,1
8236,16.1274,32.3291,27.5947,23.9488,684.9725,25.9497,17.6015,1
8237,21.494,38.0194,27.2594,13.2273,755.9062,30.7012,19.8033,1
8238,27.3405,30.2581,23.3102,19.0911,836.9544,34.8437,16.2745,1
8239,35.863,20.9223,34.4193,8.7954,905.4902,38.7386,10.9889,1
8240,28.0087,27.4521,34.0182,10.521,811.78,33.5438,14.3573,1
8241,37.3701,15.2311,26.2238,21.175,946.0704,40.4054,8.8861,1
8242,21.9277,32.6421,31.7546,13.6757,745.1537,29.81,17.1416,1
8243,38.2922,36.3635,18.3733,6.9709,991.715,44.5298,18.6,1
8244,32.9426,27.5403,16.3432,23.174,926.5232,39.7778,15.1606,1
8245,20.4971,39.5351,19.7735,20.1943,766.6603,31.1583,20.9792,0
8246,26.2477,34.2137,19.1629,20.3757,837.7148,35.029,18.3294,1
8247,23.6742,30.9641,27.3195,18.0422,779.4507,31.5737,16.5646,1
8248,33.8629,36.7638,23.5107,5.8626,921.1355,40.4883,18.7337,1
8249,13.4111,31.5137,30.1857,24.8895,642.8385,23.4329,17.2502,0
8250,27.0587,26.1653,29.5023,17.2737,812.8094,33.3125,14.1191,1
8251,39.7227,19.7881,29.7339,10.7554,967.2256,42.2032,10.5394,1
8252,34.7016,32.6335,27.1898,5.4751,918.517,40.1563,16.6453,1
8253,19.4974,36.622,30.4738,13.4068,720.6076,28.5801,19.1154,1
8254,36.7204,28.8406,17.403,17.036,971.2161,42.6435,15.4425,1
8255,39.8892,19.6902,31.5685,8.8521,963.7542,42.0621,10.3762,1
8256,24.707,33.0188,19.0415,23.2326,818.2217,33.7435,17.9034,1
8257,28.2981,24.3054,32.073,15.3234,819.6601,33.6899,13.0721,1
8258,16.4884,30.5965,29.4829,23.4321,682.9542,25.7692,16.7042,1
8259,38.812,16.6839,28.0286,16.4755,959.4066,41.4084,9.3305,1
8260,33.3906,23.8023,23.1768,19.6303,909.7531,38.7504,13.079,1
8261,35.0697,29.8997,24.7153,10.3153,929.1755,40.4818,15.5688,1
8262,37.4952,21.7225,21.5986,19.1837,964.7559,41.862,12.0123,1
8263,13.7307,30.9076,33.0247,22.3369,638.0138,23.2117,16.794,0
8264,24.147,24.9371,34.1633,16.7526,761.8155,30.3119,13.4737,1
8265,13.3196,39.7738,23.7372,23.1695,665.1699,25.1748,21.277,0
8266,31.7922,17.8771,27.7356,22.595,873.1346,36.2456,10.2943,1
8267,28.4667,18.686,27.9865,24.8608,831.2172,33.772,10.8346,1
8268,15.1608,29.9435,34.3629,20.5328,651.3927,24.0052,16.2037,0
8269,37.5194,22.9946,30.3491,9.137,939.4419,40.7952,12.0455,1
8270,34.9265,23.1674,19.7887,22.1174,938.7986,40.3221,12.9107,1
8271,32.0509,28.8418,24.2264,14.8809,892.3774,38.1396,15.3137,1
8272,24.6892,28.1816,25.2483,21.8809,796.9606,32.329,15.4036,1
8273,21.5786,38.9225,24.4913,15.0076,765.7196,31.2524,20.3617,0
8274,38.9149,32.815,22.5597,5.7105,985.165,44.0266,16.7501,1
8275,37.4079,20.4423,23.6178,18.532,956.967,41.3722,11.3331,1
8276,35.2505,24.9042,26.7841,13.0612,922.7306,39.78,13.2358,1
8277,36.4467,23.0959,27.0405,13.4169,936.0099,40.4544,12.353,1
8278,37.5286,32.7301,15.312,14.4293,989.5364,43.9784,17.2308,1
8279,27.0527,37.6845,29.3651,5.8977,818.9061,34.5943,19.1961,1
8280,26.5514,36.4384,19.4191,17.591,841.8549,35.4686,19.2747,1
8281,22.549,27.0164,26.439,23.9956,766.0537,30.4076,14.948,1
8282,30.0703,17.0898,30.5541,22.2858,842.7611,34.4557,9.8821,1
8283,30.6496,25.6353,30.9025,12.8127,853.2298,35.7872,13.5864,1
8284,28.2809,27.6055,30.2549,13.8587,826.5489,34.2944,14.6343,1
